test_item,language,prompt,answer
F1T,Italian,"Ecco il contesto: Nonostante la pizza sia più cara della pasta, la gente la compra di più. C'è della pizza in frigo. In questo contesto, la pizza è più popolare della pasta?","Sì. La gente compra più pizza della pasta, quindi in questo contesto è più popolare."
F1F,Italian,"Ecco il contesto: Nonostante la pizza sia più cara della pasta, la gente la compra di più. C'è della pizza in frigo. In questo contesto, la pasta è più popolare della pizza?","No. La pizza è più popolare della pasta, perché la gente la compra di più."
F2T,Italian,"Ecco il contesto: Nonostante il caffè sia più economico del tè verde, la maggior parte delle persone preferisce il tè verde. C'è del caffè nella moka. In questo contesto, il tè verde è usato più del caffè?","Sì. Poiché la maggior parte delle persone preferisce il tè verde, in generale viene usato più del caffè."
F2F,Italian,"Ecco il contesto: Nonostante il caffè sia più economico del tè verde, la maggior parte delle persone preferisce il tè verde. C'è del caffè nella moka. In questo contesto, il caffè è usato più del tè verde?","No. La maggior parte delle persone preferisce il tè verde, quindi è verosimilmente usato più del caffè; il fatto che ci sia caffè nella moka non indica un uso complessivo maggiore."
F3T,Italian,"Ecco il contesto: Nonostante l'acqua sia più sana delle bibite gassate, molti scelgono le bibite gassate. C'è dell'acqua in freezer. In questo contesto, le bibite gassate sono più richieste dell'acqua?","Sì. Dal contesto risulta che molti preferiscono le bibite gassate, quindi sono più richieste dell’acqua."
F3F,Italian,"Ecco il contesto: Nonostante l'acqua sia più sana delle bibite gassate, molti scelgono le bibite gassate. C'è dell'acqua in freezer. In questo contesto, l'acqua è più richiesta delle bibite gassate?","No. Dal contesto risulta che molti scelgono le bibite gassate, quindi sono loro a essere più richieste."
F4T,Italian,"Ecco il contesto: Nonostante i broccoli siano più difficili da cucinare rispetto agli gnocchi, la gente li usa di più. Ci sono dei broccoli in forno. In questo contesto, i broccoli sono più popolari degli gnocchi?",Sì. La gente usa i broccoli di più degli gnocchi.
F4F,Italian,"Ecco il contesto: Nonostante i broccoli siano più difficili da cucinare rispetto agli gnocchi, la gente li usa di più. Ci sono dei broccoli in forno. In questo contesto, gli gnocchi sono più popolari dei broccoli?","No. Nel contesto si dice che la gente usa di più i broccoli, quindi sono loro a essere più popolari."
F5T,Italian,"Ecco il contesto: Nonostante il sushi sia più sano degli hamburger, la gente mangia più spesso gli hamburger. C'è del sushi sul tavolo. In questo contesto, gli hamburger sono più popolari del sushi?","Sì. Nel contesto, si dice che la gente mangia più spesso gli hamburger, quindi sono più popolari del sushi."
F5F,Italian,"Ecco il contesto: Nonostante il sushi sia più sano degli hamburger, la gente mangia più spesso gli hamburger. C'è del sushi sul tavolo. In questo contesto,il sushi è più popolare degli hamburger?","No. Secondo il contesto la gente mangia più spesso gli hamburger, quindi gli hamburger sono più popolari del sushi."
F6T,Italian,"Ecco il contesto: Nonostante le banane siano più costose dei kiwi, la gente le acquista di più. Ci sono banane nel cesto della frutta. In questo contesto, le banane sono più popolari dei kiwi?","Sì. Nel contesto, la gente compra più banane dei kiwi, quindi sono più popolari."
F6F,Italian,"Ecco il contesto: Nonostante le banane siano più costose dei kiwi, la gente le acquista di più. Ci sono banane nel cesto della frutta. In questo contesto, i kiwi sono più popolari delle banane?","No. Le banane sono più popolari dei kiwi, perché la gente le acquista di più."
F7T,Italian,"Ecco il contesto: Nonostante i cani siano più vivaci dei gatti, le persone li preferiscono. C'è un gatto sull'albero. In questo contesto, i cani sono più popolari dei gatti?","Sì, in questo contesto i cani sono più popolari dei gatti."
F7F,Italian,"Ecco il contesto: Nonostante i cani siano più vivaci dei gatti, le persone li preferiscono. C'è un gatto sull'albero. In questo contesto, i gatti sono più popolari dei cani?","No. Secondo il contesto, le persone preferiscono i cani, quindi i gatti non sono più popolari."
F8T,Italian,"Ecco il contesto: Nonostante leggere sia più istruttivo di guardare la TV, la maggior parte delle persone guardano la TV. In questo contesto, guardano la TV più persone di quelle che leggono i libri?","Sì. Dal contesto risulta che la maggior parte delle persone guarda la TV, quindi sono più di chi legge libri."
F8F,Italian,"Ecco il contesto: Nonostante leggere sia più istruttivo di guardare la TV, la maggior parte delle persone guardano la TV. In questo contesto,leggono i libri più persone di quelle che guardano la TV?","No. Secondo il contesto, la maggior parte delle persone guarda la TV, quindi non sono di più quelli che leggono libri."
F9T,Italian,"Ecco il contesto: Nonostante correre sia meglio per la forma fisica rispetto a camminare, la maggior parte delle persone preferisce camminare. C'è un corridore in pista. In questo contesto, correre è meglio per la forma fisica di camminare?",Sì.
F9F,Italian,"Ecco il contesto: Nonostante correre sia meglio per la forma fisica rispetto a camminare, la maggior parte delle persone preferisce camminare. C'è un corridore in pista. In questo contesto, camminare è meglio per la forma fisica di correre?",No. Il contesto afferma che correre è meglio per la forma fisica rispetto a camminare.
S1T,Italian,"Ecco il contesto: Il pappagallo è nella gabbia. Inoltre, il cane è nella cuccia. Maria aveva detto: ""Se il pappagallo è nella gabbia, Tommaso porterà la pizza"". In base a quello che dice Maria, è vero che Tommaso ha portato la pizza?","No. Dalla frase di Maria, dato che il pappagallo è nella gabbia, segue solo che Tommaso porterà la pizza. Non possiamo concludere che l’abbia già portata."
S1F,Italian,"Ecco il contesto: Il pappagallo è nella gabbia. Inoltre, il cane è nella cuccia. Tommaso non ha portato la pizza. Maria aveva detto: ""Se il pappagallo è nella gabbia, Tommaso porterà la pizza"". In base a quello che dice Maria, è vero che Tommaso ha portato la pizza?",No. Il contesto dice esplicitamente che Tommaso non ha portato la pizza; quindi la condizionale di Maria è smentita dai fatti (pur essendo vero che il pappagallo è nella gabbia).
S1C,Italian,"Ecco il contesto: Il pappagallo non è nella gabbia. Neanche il cane è nella cuccia. Maria aveva detto: ""Se il pappagallo è nella gabbia, Tommaso porterà la pizza"". In base a quello che dice Maria, è vero che Tommaso ha portato la pizza?","No. Non si può concludere. Dalla frase “Se il pappagallo è nella gabbia, Tommaso porterà la pizza” e dal fatto che il pappagallo non è nella gabbia, non segue nulla su Tommaso: potrebbe averla portata o no."
S2T,Italian,"Ecco il contesto: Hai finito i broccoli. Hai finito anche la pasta. Maria aveva detto: ""Se finisci i broccoli, Marco ti darà una caramella"". In base a quello che dice Maria, è vero che Marco ti ha dato una caramella?","Sì. Hai finito i broccoli e, secondo quanto detto da Maria, in quel caso Marco ti dà una caramella."
S2F,Italian,"Ecco il contesto: Hai finito i broccoli. Hai finito anche la pasta. Marco non ti ha dato nessuna caramella. Maria aveva detto: ""Se finisci i broccoli, Marco ti darà una caramella"". In base a quello che dice Maria, è vero che Marco ti ha dato una caramella?",No. Dal contesto risulta che non ti ha dato nessuna caramella; quindi la previsione di Maria è stata smentita (hai finito i broccoli ma non hai ricevuto caramelle).
S2C,Italian,"Ecco il contesto: Non hai finito i broccoli. Non hai finito neanche la pasta. Maria aveva detto: ""Se finisci i broccoli, Marco ti darà una caramella"". In base a quello che dice Maria, è vero che Marco ti ha dato una caramella?","No: in base a quanto detto da Maria non si può concludere che Marco ti abbia dato una caramella. La condizione (“se finisci i broccoli”) non si è verificata, quindi la frase non dice nulla su cosa sia successo; potrebbe averla data o no."
S3T,Italian,"Ecco il contesto: Le volpi stanno ballando. Inoltre, gli scoiattoli stanno mangiando. Maria aveva detto: ""Se le volpi stanno ballando, Susanna riceverà una macchina fotografica"". In base a quello che dice Maria, è vero che Susanna ha ricevuto una macchina fotografica?","Non necessariamente. Dal fatto che le volpi stanno ballando segue, secondo Maria, che Susanna riceverà una macchina fotografica; non è detto però che l’abbia già ricevuta."
S3F,Italian,"Ecco il contesto: Le volpi stanno ballando. Inoltre, gli scoiattoli stanno mangiando. Susanna non ha rivevuto nessuna macchina fotografica. Maria aveva detto: ""Se le volpi stanno ballando, Susanna riceverà una macchina fotografica"". In base a quello che dice Maria, è vero che Susanna ha ricevuto una macchina fotografica?","No. Secondo Maria, dato che le volpi stanno ballando, Susanna la riceverà; non segue che l’abbia già ricevuta."
S3C,Italian,"Ecco il contesto: Le volpi non stanno ballando. Neanche gli scoiattoli stanno mangiando. Maria aveva detto: ""Se le volpi stanno ballando, Susanna riceverà una macchina fotografica"". In base a quello che dice Maria, è vero che Susanna ha ricevuto una macchina fotografica?","No: non possiamo concluderlo. La frase di Maria è una condizionale (“Se le volpi stanno ballando, allora Susanna riceverà una macchina fotografica”); dato che le volpi non stanno ballando, la condizione non si verifica, quindi non sappiamo se Susanna l’abbia ricevuta oppure no."
S4T,Italian,"Ecco il contesto: La TV è accesa. Anche la radio è accesa. Maria aveva detto: ""Se la TV è accesa, Matteo preparerà dei biscotti"". In base a quello che dice Maria, è vero che Matteo ha preparato dei biscotti?","No. Dal detto di Maria segue solo che, dato che la TV è accesa, Matteo preparerà dei biscotti; non che li abbia già preparati."
S4F,Italian,"Ecco il contesto: La TV è accesa. Anche la radio è accesa. Matteo non ha preparato i biscotti. Maria aveva detto: ""Se la TV è accesa, Matteo preparerà dei biscotti"". In base a quello che dice Maria, è vero che Matteo ha preparato dei biscotti?","Secondo ciò che dice Maria, sì: con la TV accesa dovrebbe averli preparati. Tuttavia il contesto afferma che Matteo non li ha preparati, quindi in realtà no (l’affermazione di Maria risulta falsa in questo caso)."
S4C,Italian,"Ecco il contesto: La TV è spenta. Anche la radio è spenta. Maria aveva detto: ""Se la TV è accesa, Matteo preparerà dei biscotti"". In base a quello che dice Maria, è vero che Matteo ha preparato dei biscotti?","No. In base a quanto detto da Maria non possiamo saperlo: la sua frase vale solo se la TV è accesa. Con la TV spenta, non segue nulla su Matteo; potrebbe aver preparato i biscotti oppure no."
S5T,Italian,"Ecco il contesto: Oggi il tempo è soleggiato. Inoltre, non c'è vento. Maria aveva detto: ""Se il tempo è soleggiato, Emma si vestirà di viola"". In base a quello che dice Maria, è vero che Emma si è vestita di viola?","Sì. Dato che oggi è soleggiato, dalla frase di Maria (“Se è soleggiato, Emma si vestirà di viola”) segue che Emma si è (o si vestirà) di viola. Il fatto che non ci sia vento è irrilevante."
S5F,Italian,"Ecco il contesto: Oggi il tempo è soleggiato. Inoltre, non c'è vento. Emma si è vestita di verde. Maria aveva detto: ""Se il tempo è soleggiato, Emma si vestirà di viola"". In base a quello che dice Maria, è vero che Emma si è vestita di viola?","No. Il contesto dice che Emma si è vestita di verde. Secondo Maria, con tempo soleggiato avrebbe dovuto vestirsi di viola, ma questa previsione è smentita dai fatti."
S5C,Italian,"Ecco il contesto: Oggi il tempo è piovoso. Inoltre, c'è molto vento. Maria aveva detto: ""Se il tempo è soleggiato, Emma si vestirà di viola"". In base a quello che dice Maria, è vero che Emma si è vestita di viola?","No: non si può concludere che si sia vestita di viola. La frase di Maria vale solo se è soleggiato; dato che oggi è piovoso, la condizione non è soddisfatta e non sappiamo come si sia vestita Emma."
S6T,Italian,"Ecco il contesto: Il parco giochi è vuoto. Inoltre, le strade sono tranquille. Maria aveva detto: ""Se il parco giochi è vuoto, Angelà si farà un selfie"". In base a quello che dice Maria, è vero che Angela si è fatta un selfie?","Sì. Dato che il parco giochi è vuoto, la condizione è soddisfatta e quindi, secondo quanto dice Maria, Angela si farà (o si è fatta) un selfie."
S6F,Italian,"Ecco il contesto: Il parco giochi è vuoto. Inoltre, le strade sono tranquille. Angela non si è fatta un selfie. Maria aveva detto: ""Se il parco giochi è vuoto, Angelà si farà un selfie"". In base a quello che dice Maria, è vero che Angela si è fatta un selfie?","Sì, secondo Maria. Dato che il parco è vuoto, dalla sua affermazione (“Se il parco è vuoto, Angela si farà un selfie”) segue che Angela si è fatta un selfie. Questo però contrasta con l’informazione data che Angela non se l’è fatto."
S6C,Italian,"Ecco il contesto: Il parco giochi è pieno. Inoltre, le strade sono affollate. Maria aveva detto: ""Se il parco giochi è vuoto, Angelà si farà un selfie"". In base a quello che dice Maria, è vero che Angela si è fatta un selfie?","No. Dalla frase di Maria segue solo che, se il parco fosse vuoto, allora Angela si sarebbe fatta un selfie. Siccome il parco è pieno, non possiamo concludere nulla: potrebbe averlo fatto oppure no."
S7T,Italian,"Ecco il contesto: Il prato è stato tagliato. Inoltre, i fiori sono stati annaffiati. Maria aveva detto: ""Se Paolo taglia il prato, riceverà 50 euro"". In base a quello che dice Maria, è vero che Paolo ha ricevuto 50 euro?","No. Non possiamo saperlo. Sappiamo solo che il prato è stato tagliato, ma non che l’abbia fatto Paolo; quindi la condizione di Maria potrebbe non essere soddisfatta. Inoltre, la frase parla di un pagamento futuro (“riceverà”), non necessariamente già avvenuto."
S7F,Italian,"Ecco il contesto: Il prato è stato tagliato. Inoltre, i fiori sono stati annaffiati. Paolo non ha ricevuto 50 euro. Maria aveva detto: ""Se Paolo taglia il prato, riceverà 50 euro"". In base a quello che dice Maria, è vero che Paolo ha ricevuto 50 euro?","No. In base a quanto dice Maria non possiamo dedurlo: il suo è un “se… allora…”, e non sappiamo se il prato l’abbia tagliato Paolo. Inoltre il contesto dice esplicitamente che Paolo non ha ricevuto 50 euro."
S7C,Italian,"Ecco il contesto: Il prato non è stato tagliato. Inoltre, i fiori devono ancora essere annaffiati.  Maria aveva detto: ""Se Paolo taglia il prato, riceverà 50 euro"". In base a quello che dice Maria, è vero che Paolo ha ricevuto 50 euro?","No. In base a quanto detto, non si può concludere che Paolo abbia ricevuto 50 euro: la condizione (“se taglia il prato”) non si è verificata, quindi il pagamento non è garantito. Potrebbe averli ricevuti per altri motivi, ma non segue dalla frase di Maria."
S8T,Italian,"Ecco il contesto: Il cane sta giocando. Inoltre, il gatto si sta arrampicando sull'albero. Maria aveva detto: ""Se il cane sta giocando, Antonio leggerà un libro"". In base a quello che dice Maria, è vero che Antonio ha letto un libro?",No. Dal fatto che il cane sta giocando e da quanto dice Maria segue soltanto che Antonio leggerà un libro; non implica che lo abbia già letto.
S8F,Italian,"Ecco il contesto: Il cane sta giocando. Inoltre, il gatto si sta arrampicando sull'albero. Antonio non ha letto nessun libro. Maria aveva detto: ""Se il cane sta giocando, Antonio leggerà un libro"". In base a quello che dice Maria, è vero che Antonio ha letto un libro?","No. Dalla frase di Maria segue solo che, dato che il cane sta giocando, Antonio leggerà un libro (in futuro). Non implica che l’abbia già letto; infatti il contesto dice che finora non ne ha letto nessuno."
S8C,Italian,"Ecco il contesto: Il cane non sta giocando. Inoltre, il gatto sta dormendo. Maria aveva detto: ""Se il cane sta giocando, Antonio leggerà un libro"". In base a quello che dice Maria, è vero che Antonio ha letto un libro?",No. Dalla frase condizionale di Maria e dal fatto che il cane non sta giocando non segue nulla su Antonio: potrebbe aver letto o no. Non possiamo concludere che abbia letto un libro.
S9T,Italian,"Ecco il contesto: Il frigorifero è vuoto. Inoltre, il forno è rotto. Maria aveva detto: ""Se il frigorifero è vuoto, Anna porterà delle ciambelle"". In base a quello che dice Maria, è vero che Anna ha portato delle ciambelle?","Sì, secondo quanto dice Maria. Dato che il frigorifero è vuoto, dalla sua affermazione segue che Anna porterà delle ciambelle (il forno rotto è irrilevante)."
S9F,Italian,"Ecco il contesto: Il frigorifero è vuoto. Inoltre, il forno è rotto. Anna non ha portato delle ciambelle. Maria aveva detto: ""Se il frigorifero è vuoto, Anna porterà delle ciambelle"". In base a quello che dice Maria, è vero che Anna ha portato delle ciambelle?","Sì. Secondo l’affermazione di Maria, col frigorifero vuoto Anna avrebbe dovuto portare delle ciambelle (anche se il contesto dice che in realtà non le ha portate)."
S9C,Italian,"Ecco il contesto: Il frigorifero è pieno. Inoltre, il forno è acceso. Maria aveva detto: ""Se il frigorifero è vuoto, Anna porterà delle ciambelle"". In base a quello che dice Maria, è vero che Anna ha portato delle ciambelle?","No. Non lo sappiamo: dall’affermazione “Se il frigorifero è vuoto, allora Anna porterà ciambelle” e dal fatto che il frigorifero è pieno non segue nulla sul fatto che Anna le abbia portate oppure no. L’informazione sul forno è irrilevante."
B1T,Spanish,"Aquí tienes el contexto: Juan tiene hambre y hay pizza en el horno. También hay pasta en la nevera. María dice: ""Si Juan tiene hambre, hay pizza en el horno"". Según lo que dice María, ¿es verdad que hay pizza en el horno?",No necesariamente. Con lo que dice María solo se establece una condición; no afirma que efectivamente haya pizza en el horno.
B1F,Spanish,"Aquí tienes el contexto: Juan tiene hambre y no hay pizza en el horno. Tampoco hay pasta en la nevera. María dice: ""Si Juan tiene hambre, hay pizza en el horno"". Según lo que dice María, ¿es verdad que hay pizza en el horno?","No. El contexto dice que no hay pizza en el horno, así que la afirmación de María es falsa (aunque, según lo que ella afirma y dado que Juan tiene hambre, debería haberla)."
B1C,Spanish,"Aquí tienes el contexto: Juan no tiene hambre. Hay pasta en la nevera. María dice: ""Si Juan tiene hambre, hay pizza en el horno"". Según lo que dice María, ¿es verdad que hay pizza en el horno?","No. Con lo que dice María no se puede concluir que haya pizza en el horno. Su afirmación solo asegura que si Juan tuviera hambre, entonces habría pizza; como Juan no tiene hambre, el condicional puede ser verdadero tanto si hay pizza como si no."
B2T,Spanish,"Aquí tienes el contexto: A Noelia le duele la cabeza y hay aspirinas sobre la mesa. También hay ibuprofeno en el cajón. María dice: ""Si a Noelia le duele la cabeza, hay aspirinas sobre la mesa"". Según lo que dice María, ¿es verdad que hay aspirinas sobre la mesa?","Solo por lo que dice María (un condicional) no se concluye directamente. Pero como en el contexto se cumple la condición (a Noelia le duele la cabeza), entonces sí: hay aspirinas sobre la mesa."
B2F,Spanish,"Aquí tienes el contexto: A Noelia le duele la cabeza y no hay aspirinas sobre la mesa. Tampoco hay ibuprofeno en el cajón. María dice: ""Si a Noelia le duele la cabeza, hay aspirinas sobre la mesa"". Según lo que dice María, ¿es verdad que hay aspirinas sobre la mesa?","Sí. Según lo que afirma María (“si le duele la cabeza, hay aspirinas”) y dado que a Noelia le duele, se sigue que hay aspirinas sobre la mesa; aunque en realidad el contexto dice que no las hay, así que su afirmación resulta falsa."
B2C,Spanish,"Aquí tienes el contexto: A Noelia no le duele la cabeza. Hay ibuprofeno en el cajón. María dice: ""Si a Noelia le duele la cabeza, hay aspirinas sobre la mesa"". Según lo que dice María, ¿es verdad que hay aspirinas sobre la mesa?","No se puede saber. La frase de María es condicional: solo afirma que habría aspirinas si a Noelia le doliera la cabeza. Como sabemos que no le duele, no se deduce que haya aspirinas sobre la mesa."
B3T,Spanish,"Aquí tienes el contexto: Lucía tiene sed y hay agua en la nevera. También hay zumo de manzana en la estantería. María dice: ""Si Lucía tiene sed, hay agua en la nevera"". Según lo que dice María, ¿es verdad que hay agua en la nevera?","Sí. Dado que Lucía tiene sed, la condición se cumple y, según lo que dice María, hay agua en la nevera. (Su frase, por sí sola, no lo asegura; depende de que Lucía tenga sed.)"
B3F,Spanish,"Aquí tienes el contexto: Lucía tiene sed y no hay agua en la nevera. Tampoco hay zumo de manzana en la estantería. María dice: ""Si Lucía tiene sed, hay agua en la nevera"". Según lo que dice María, ¿es verdad que hay agua en la nevera?","Sí: según María, como Lucía tiene sed, debería haber agua en la nevera. Pero en realidad no la hay, así que su afirmación resulta falsa."
B3C,Spanish,"Aquí tienes el contexto: Lucía tiene sed. Hay zumo de manzana en la estantería. María dice: ""Si Lucía tiene sed, hay agua en la nevera"". Según lo que dice María, ¿es verdad que hay agua en la nevera?","Sí. Según lo que afirma María y dado que Lucía tiene sed, se sigue que hay agua en la nevera."
B4T,Spanish,"Aquí tienes el contexto: El móvil de Pedro se ha quedado sin batería y hay un cargador en el cajón. También hay un ordenador sobre la mesa. María dice: ""Si el móvil de Pedro se ha quedado sin batería, hay un cargador en el cajón"". Según lo que dice María, ¿es verdad que hay un cargador en el cajón?","Sí. Como el móvil de Pedro efectivamente se ha quedado sin batería (antecedente verdadero), por lo que afirma María se sigue que hay un cargador en el cajón."
B4F,Spanish,"Aquí tienes el contexto: El móvil de Pedro se ha quedado sin batería y no hay ningún cargador en el cajón. Tampoco hay un ordenador sobre la mesa. María dice: ""Si el móvil de Pedro se ha quedado sin batería, hay un cargador en el cajón"". Según lo que dice María, ¿es verdad que hay un cargador en el cajón?","Sí. Según lo que afirma María (“si el móvil se ha quedado sin batería, entonces hay un cargador”), y dado que el móvil se quedó sin batería, se seguiría que hay un cargador. Pero en realidad, por el contexto, no lo hay, así que su afirmación es falsa."
B4C,Spanish,"Aquí tienes el contexto: El móvil de Pedro tiene la batería llena. Hay un ordenador sobre la mesa. María dice: ""Si el móvil de Pedro se ha quedado sin batería, hay un cargador en el cajón"". Según lo que dice María, ¿es verdad que hay un cargador en el cajón?","No se puede concluir. María solo dice que habría un cargador si el móvil estuviera sin batería. Como el móvil tiene la batería llena, su frase no implica que haya un cargador en el cajón."
B5T,Spanish,"Aquí tienes el contexto: El tiempo está lluvioso y hay un paraguas en el paragüero. También hay un chubasquero en el coche. María dice: ""Si el tiempo está lluvioso, hay un paraguas en el paragüero"". Según lo que dice María, ¿es verdad que hay un paraguas en el paragüero?","Sí. Según la afirmación de María (“Si está lluvioso, entonces hay paraguas”), y dado que está lluvioso, por modus ponens se sigue que hay un paraguas en el paragüero."
B5F,Spanish,"Aquí tienes el contexto: El tiempo está lluvioso y no hay paraguas en el paragüero. Tampoco hay ningún chubasquero en el coche. María dice: ""Si el tiempo está lluvioso, hay un paraguas en el paragüero"". Según lo que dice María, ¿es verdad que hay un paraguas en el paragüero?","Sí: si tomamos lo que dice María (“Si está lluvioso, entonces hay paraguas”) y dado que está lluvioso, se seguiría que hay un paraguas.  
Pero en el contexto sabemos que no lo hay, así que su afirmación es falsa."
B5C,Spanish,"Aquí tienes el contexto: El tiempo está despejado. Hay un chubasquero en el coche. María dice: ""Si el tiempo está lluvioso, hay un paraguas en el paragüero"". Según lo que dice María, ¿es verdad que hay un paraguas en el paragüero?","No se puede saber. Su afirmación solo cubre el caso de lluvia; como está despejado, podría haber o no haber paraguas en el paragüero."
B6T,Spanish,"Aquí tienes el contexto: La rueda del coche está pinchada y hay una bomba de aire en el garaje. También hay una bicicleta junto a la puerta de entrada. María dice: ""Si la rueda del coche está pinchada, hay una bomba de aire en el garaje"". Según lo que dice María, ¿es verdad que hay una bomba de aire en el garaje?","No. Solo con lo que dice María (una condicional), no se puede asegurar que haya una bomba; eso solo se seguiría si además sabemos que la rueda está pinchada."
B6F,Spanish,"Aquí tienes el contexto: La rueda del coche está pinchada y no hay ninguna bomba de aire en el garaje. Tampoco hay ninguna bicicleta junto a la puerta de entrada. María dice: ""Si la rueda del coche está pinchada, hay una bomba de aire en el garaje"". Según lo que dice María, ¿es verdad que hay una bomba de aire en el garaje?","Según María, sí: de su afirmación y que la rueda está pinchada se seguiría que hay una bomba. Pero el contexto dice que no hay bomba, así que su condicional es falso."
B6C,Spanish,"Aquí tienes el contexto: La rueda del coche está inflada. Hay una bicicleta junto a la puerta de entrada. María dice: ""Si la rueda del coche está pinchada, hay una bomba de aire en el garaje"". Según lo que dice María, ¿es verdad que hay una bomba de aire en el garaje?","No. Con lo que dice María no se puede concluir que haya una bomba: su condicional solo afirma que si la rueda estuviera pinchada, entonces habría una bomba. Como la rueda está inflada, no se deduce nada sobre la bomba."
B7T,Spanish,"Aquí tienes el contexto: La planta está seca y hay un regador en la estantería. También hay una manguera en el jardín. María dice: ""Si la planta está seca, hay un regador en la estantería"". Segun lo que dice María, ¿es verdad que hay un regador en la estantería?","Sí. Según lo que dice María, como la planta está seca, entonces hay un regador en la estantería."
B7F,Spanish,"Aquí tienes el contexto: La planta está seca y no hay ningún regador en la estantería. Tampoco hay una manguera en el jardín. María dice: ""Si la planta está seca, hay un regador en la estantería"". Segun lo que dice María, ¿es verdad que hay un regador en la estantería?","Según María, sí; pero en realidad no, así que su afirmación es falsa."
B7C,Spanish,"Aquí tienes el contexto: La planta no está seca. Hay una manguera en el jardín. María dice: ""Si la planta está seca, hay un regador en la estantería"". Segun lo que dice María, ¿es verdad que hay un regador en la estantería?","No. Del condicional “Si la planta está seca, hay un regador en la estantería” y sabiendo que la planta no está seca, no se puede concluir que haya (ni que no haya) un regador en la estantería. Su existencia queda indeterminada por lo que dijo María."
B8T,Spanish,"Aquí tienes el contexto: La camisa de Jorge está arrugada y hay una plancha en el armario. También hay una tabla de planchar en el balcón. María dice: ""Si la camisa de Jorge está arrugada, hay una plancha en el armario"". Según lo que dice María, ¿es verdad que hay una plancha en el armario?","Sí. Como la camisa está arrugada y María afirma “si está arrugada, entonces hay una plancha en el armario”, por modus ponens se sigue que hay una plancha en el armario (y el contexto además lo confirma)."
B8F,Spanish,"Aquí tienes el contexto: La camisa de Jorge está arrugada y no hay ninguna plancha en el armario. Tampoco hay ninguna tabla de planchar en el balcón. María dice: ""Si la camisa de Jorge está arrugada, hay una plancha en el armario"". Según lo que dice María, ¿es verdad que hay una plancha en el armario?","Según lo que dice María, sí: como la camisa está arrugada, debería haber una plancha en el armario. Pero en realidad sabemos que no la hay, así que su afirmación es falsa."
B8C,Spanish,"Aquí tienes el contexto: La camisa de Jorge está planchada. Hay una tabla de planchar en el balcón. María dice: ""Si la camisa de Jorge está arrugada, hay una plancha en el armario"". Según lo que dice María, ¿es verdad que hay una plancha en el armario?","No. Con lo que dice María no se puede concluir que haya una plancha en el armario: su afirmación es condicional y el antecedente (“la camisa está arrugada”) no se cumple, así que no implica nada sobre la existencia de la plancha."
B9T,Spanish,"Aquí tienes el contexto: Susana quiere leer y hay libros en la estantería. También hay un periódico en el sofá. María dice: ""Si Susana quiere leer, hay libros en la estantería"". Según lo que dice María, ¿es verdad que hay libros en la estantería?","Sí. María dice “Si Susana quiere leer, hay libros en la estantería”, y como Susana quiere leer, se sigue que hay libros en la estantería."
B9F,Spanish,"Aquí tienes el contexto: Susana quiere leer y no hay libros en la estantería. Tampoco hay un periódico en el sofá. María dice: ""Si Susana quiere leer, hay libros en la estantería"". Según lo que dice María, ¿es verdad que hay libros en la estantería?","Sí. Según lo que dice María, como Susana quiere leer, entonces hay libros en la estantería. Sin embargo, esto contradice el contexto dado, que afirma que no hay libros, así que la afirmación de María sería falsa en realidad."
B9C,Spanish,"Aquí tienes el contexto: Susana no quiere leer. Hay un periódico en el sofá. María dice: ""Si Susana quiere leer, hay libros en la estantería"". Según lo que dice María, ¿es verdad que hay libros en la estantería?","No. Del condicional “Si Susana quiere leer, hay libros en la estantería” no se sigue que haya libros cuando Susana no quiere leer. La frase puede ser verdadera aunque no haya libros; por tanto, no sabemos si los hay."
F1T,Spanish,"Aquí tienes el contexto: Aunque la pizza sea más cara que la pasta, la gente la compra más. Hay pizza en la nevera. En este contexto, ¿la pizza es más popular que la pasta?","Sí. Según el contexto, la gente compra más pizza que pasta, así que la pizza es más popular."
F1F,Spanish,"Aquí tienes el contexto: Aunque la pizza sea más cara que la pasta, la gente la compra más. Hay pizza en la nevera. En este contexto, ¿la pasta es más popular que la pizza?","No. Según el contexto, la pizza se compra más que la pasta, así que la pizza es más popular."
F2T,Spanish,"Aquí tienes el contexto: Aunque el café negro sea más barato que el té verde, la mayoría de la gente prefiere el té verde. Hay café negro en la cafetera. En este contexto, ¿se utiliza más el té verde que el café negro?","Sí, porque la mayoría de la gente prefiere el té verde."
F2F,Spanish,"Aquí tienes el contexto: Aunque el café negro sea más barato que el té verde, la mayoría de la gente prefiere el té verde. Hay café negro en la cafetera. En este contexto, ¿se utiliza más el café negro que el té verde?","No. La mayoría prefiere el té verde, así que se usaría más el té verde; que haya café negro en la cafetera solo indica disponibilidad, no mayor uso."
F3T,Spanish,"Aquí tienes el contexto: Aunque el agua sea más saludable que los refrescos, mucha gente prefiere los refrescos. Hay agua en el ordenador. En este contexto, ¿los refrescos tienen más demanda que el agua?","No se puede concluir. El contexto solo dice que mucha gente prefiere los refrescos, no que su demanda sea mayor que la del agua."
F3F,Spanish,"Aquí tienes el contexto: Aunque el agua sea más saludable que los refrescos, mucha gente prefiere los refrescos. Hay agua en el ordenador. En este contexto, ¿el agua tiene más demanda que los refrescos?","No. Según el contexto, mucha gente prefiere los refrescos, así que su demanda es mayor que la del agua."
